client_id,district_id,birthdate,birthdate_year,birthdate_month,birthdate_day,sex
5325,66,1970-59-18,1970,9,18,f
5326,66,1967-08-12,1967,8,12,m
5333,39,1967-55-29,1967,5,29,f
5334,48,1935-12-29,1935,12,29,m
5337,1,1961-05-02,1961,5,2,m
5338,1,1966-55-25,1966,5,25,f
5347,41,1949-03-31,1949,3,31,m
5352,40,1976-58-18,1976,8,18,f
5353,48,1967-55-22,1967,5,22,f
5354,30,1967-51-05,1967,1,5,f
5358,54,1942-08-31,1942,8,31,m
5362,47,1939-12-09,1939,12,9,m
5364,62,1964-03-14,1964,3,14,m
5365,62,1971-55-01,1971,5,1,f
5366,60,1971-59-20,1971,9,20,f
5367,60,1979-06-06,1979,6,6,m
5374,63,1947-11-26,1947,11,26,m
5376,14,1970-01-23,1970,1,23,m
5379,60,1978-03-20,1978,3,20,m
5384,73,1935-07-21,1935,7,21,m
5385,67,1974-02-01,1974,2,1,m
5389,17,1968-08-31,1968,8,31,m
5392,16,1955-53-28,1955,3,28,f
5393,4,1955-12-03,1955,12,3,m
5395,45,1962-06-01,1962,6,1,m
5397,72,1969-57-30,1969,7,30,f
5398,72,1967-03-23,1967,3,23,m
5399,24,1972-62-27,1972,12,27,f
5402,30,1968-55-29,1968,5,29,f
5404,58,1976-59-18,1976,9,18,f
5409,15,1948-03-25,1948,3,25,m
5413,33,1946-04-10,1946,4,10,m
5420,61,1935-07-19,1935,7,19,m
5433,50,1975-09-24,1975,9,24,m
5441,18,1957-01-25,1957,1,25,m
5445,69,1952-09-16,1952,9,16,m
5450,8,1940-08-28,1940,8,28,m
5460,63,1961-10-01,1961,10,1,m
5461,9,1968-59-20,1968,9,20,f
5462,9,1963-09-08,1963,9,8,m
5468,68,1944-55-27,1944,5,27,f
5469,63,1979-53-02,1979,3,2,f
5472,53,1956-05-10,1956,5,10,m
5473,70,1968-58-09,1968,8,9,f
5478,33,1945-10-27,1945,10,27,m
5487,56,1947-59-17,1947,9,17,f
5517,57,1964-03-13,1964,3,13,m
5521,9,1973-55-15,1973,5,15,f
5526,27,1947-03-19,1947,3,19,m
5527,27,1941-61-28,1941,11,28,f
5530,12,1953-03-29,1953,3,29,m
5531,4,1979-05-15,1979,5,15,m
5539,74,1935-06-05,1935,6,5,m
5563,1,1976-01-01,1976,1,1,m
5565,3,1966-62-22,1966,12,22,f
5574,9,1970-59-12,1970,9,12,f
5579,77,1951-02-16,1951,2,16,m
5580,77,1952-53-01,1952,3,1,f
5606,4,1980-08-06,1980,8,6,m
5617,56,1958-58-01,1958,8,1,f
5618,63,1953-53-22,1953,3,22,f
5642,70,1957-61-04,1957,11,4,f
5684,8,1955-53-02,1955,3,2,f
5699,73,1950-10-08,1950,10,8,m
5701,2,1959-61-22,1959,11,22,f
5704,66,1975-60-09,1975,10,9,f
5722,64,1959-60-07,1959,10,7,f
5727,54,1953-02-24,1953,2,24,m
5736,1,1953-05-16,1953,5,16,m
5753,39,1948-05-23,1948,5,23,m
5760,66,1948-05-08,1948,5,8,m
5761,66,1941-55-11,1941,5,11,f
5774,46,1960-51-15,1960,1,15,f
5775,46,1955-03-10,1955,3,10,m
5788,72,1962-05-04,1962,5,4,m
5801,26,1979-62-10,1979,12,10,f
5826,15,1968-09-09,1968,9,9,m
5827,15,1975-51-28,1975,1,28,f
5858,52,1952-07-17,1952,7,17,m
5859,52,1945-51-29,1945,1,29,f
5860,47,1964-04-22,1964,4,22,m
5866,67,1978-54-03,1978,4,3,f
5873,5,1979-54-06,1979,4,6,f
5911,14,1935-10-03,1935,10,3,m
5928,42,1970-59-10,1970,9,10,f
5965,50,1951-04-10,1951,4,10,m
5977,43,1979-05-31,1979,5,31,m
5978,33,1944-51-27,1944,1,27,f
6001,60,1937-05-01,1937,5,1,m
6015,54,1973-11-21,1973,11,21,m
6033,1,1966-05-27,1966,5,27,m
6034,20,1939-08-15,1939,8,15,m
6039,1,1958-57-03,1958,7,3,f
6040,1,1963-04-10,1963,4,10,m
6042,53,1963-10-12,1963,10,12,m
6052,40,1949-04-06,1949,4,6,m
6067,70,1950-53-13,1950,3,13,f
6077,54,1980-54-30,1980,4,30,f
6112,43,1958-62-28,1958,12,28,f
6114,66,1940-52-15,1940,2,15,f
6115,13,1953-62-25,1953,12,25,f
6122,6,1968-52-16,1968,2,16,f
6144,54,1956-62-19,1956,12,19,f
6175,72,1964-05-17,1964,5,17,m
6178,1,1940-60-15,1940,10,15,f
6183,1,1963-11-16,1963,11,16,m
6185,58,1948-53-05,1948,3,5,f
6186,58,1952-05-27,1952,5,27,m
6191,74,1952-12-24,1952,12,24,m
6196,68,1943-03-09,1943,3,9,m
6235,5,1940-04-04,1940,4,4,m
6255,54,1946-51-01,1946,1,1,f
6256,54,1941-05-21,1941,5,21,m
6257,75,1942-58-20,1942,8,20,f
6272,1,1942-10-10,1942,10,10,m
6275,13,1956-12-30,1956,12,30,m
6299,1,1936-08-09,1936,8,9,m
6301,55,1949-53-08,1949,3,8,f
6317,77,1957-51-27,1957,1,27,f
6318,77,1950-03-05,1950,3,5,m
6342,8,1954-06-04,1954,6,4,m
6349,72,1972-12-03,1972,12,3,m
6359,64,1976-07-06,1976,7,6,m
6363,4,1973-60-20,1973,10,20,f
6366,49,1966-02-21,1966,2,21,m
6367,44,1970-04-28,1970,4,28,m
6383,15,1970-01-07,1970,1,7,m
6391,34,1952-01-30,1952,1,30,m
6408,47,1956-06-29,1956,6,29,m
6417,40,1950-01-07,1950,1,7,m
6422,28,1960-09-23,1960,9,23,m
6452,64,1942-07-17,1942,7,17,m
6468,70,1944-02-23,1944,2,23,m
6469,4,1953-03-16,1953,3,16,m
6473,76,1940-59-30,1940,9,30,f
6474,76,1934-11-30,1934,11,30,m
6478,3,1951-05-20,1951,5,20,m
6481,1,1958-62-24,1958,12,24,f
6485,48,1962-55-21,1962,5,21,f
6499,44,1963-02-01,1963,2,1,m
6501,1,1970-11-04,1970,11,4,m
6511,47,1953-08-07,1953,8,7,m
6544,66,1974-08-04,1974,8,4,m
6545,66,1978-59-09,1978,9,9,f
6546,1,1963-58-22,1963,8,22,f
6551,24,1948-58-12,1948,8,12,f
6552,71,1955-02-21,1955,2,21,m
6567,5,1978-61-21,1978,11,21,f
6571,72,1971-53-24,1971,3,24,f
6604,72,1948-07-26,1948,7,26,m
6610,57,1954-06-03,1954,6,3,m
6616,1,1953-06-18,1953,6,18,m
6619,43,1943-62-18,1943,12,18,f
6644,1,1959-59-06,1959,9,6,f
6691,43,1942-10-15,1942,10,15,m
6698,43,1952-57-13,1952,7,13,f
6729,15,1957-12-27,1957,12,27,m
6731,13,1943-11-26,1943,11,26,m
6749,9,1943-59-29,1943,9,29,f
6750,9,1946-06-04,1946,6,4,m
6753,15,1962-05-23,1962,5,23,m
6764,19,1944-04-12,1944,4,12,m
6789,57,1979-03-26,1979,3,26,m
6798,61,1948-58-03,1948,8,3,f
6803,5,1980-62-07,1980,12,7,f
6804,5,1981-06-07,1981,6,7,m
6827,59,1969-04-28,1969,4,28,m
6829,10,1963-62-24,1963,12,24,f
6844,53,1971-59-05,1971,9,5,f
6886,66,1942-53-13,1942,3,13,f
6892,1,1951-53-22,1951,3,22,f
6893,1,1944-01-14,1944,1,14,m
6895,42,1971-06-24,1971,6,24,m
6906,64,1949-09-25,1949,9,25,m
6922,14,1939-54-27,1939,4,27,f
6924,17,1967-08-23,1967,8,23,m
6936,52,1959-52-27,1959,2,27,f
6944,43,1970-03-13,1970,3,13,m
6946,74,1970-51-29,1970,1,29,f
6967,44,1953-12-17,1953,12,17,m
6978,38,1965-04-05,1965,4,5,m
6987,1,1968-01-29,1968,1,29,m
7010,70,1967-06-30,1967,6,30,m
7011,70,1961-54-14,1961,4,14,f
7043,77,1940-06-30,1940,6,30,m
7065,5,1971-57-07,1971,7,7,f
7100,30,1961-59-23,1961,9,23,f
7102,75,1967-57-20,1967,7,20,f
7112,76,1961-06-24,1961,6,24,m
7127,3,1957-09-29,1957,9,29,m
7150,45,1963-59-16,1963,9,16,f
7166,15,1964-05-13,1964,5,13,m
7186,27,1944-56-01,1944,6,1,f
7195,50,1962-09-11,1962,9,11,m
7234,28,1965-08-04,1965,8,4,m
7241,57,1957-59-06,1957,9,6,f
7286,47,1970-52-10,1970,2,10,f
7291,77,1940-62-02,1940,12,2,f
7299,1,1938-09-16,1938,9,16,m
7311,56,1949-05-18,1949,5,18,m
7324,1,1963-53-18,1963,3,18,f
7325,24,1975-01-24,1975,1,24,m
7327,49,1959-05-22,1959,5,22,m
7339,19,1974-52-28,1974,2,28,f
7348,6,1977-60-26,1977,10,26,f
7366,29,1973-54-12,1973,4,12,f
7390,1,1937-11-04,1937,11,4,m
7411,54,1963-51-25,1963,1,25,f
7412,54,1955-10-17,1955,10,17,m
7422,74,1958-11-26,1958,11,26,m
7423,74,1964-59-08,1964,9,8,f
7434,34,1942-54-04,1942,4,4,f
7435,67,1957-54-16,1957,4,16,f
7521,74,1960-52-09,1960,2,9,f
7567,5,1937-03-15,1937,3,15,m
7576,38,1962-07-10,1962,7,10,m
7586,56,1973-51-28,1973,1,28,f
7594,64,1949-54-07,1949,4,7,f
7614,64,1977-03-05,1977,3,5,m
7632,1,1948-01-11,1948,1,11,m
7672,26,1953-04-05,1953,4,5,m
7678,3,1962-04-07,1962,4,7,m
7683,12,1946-04-01,1946,4,1,m
7723,48,1966-56-14,1966,6,14,f
7724,48,1968-02-23,1968,2,23,m
7727,31,1958-56-13,1958,6,13,f
7753,70,1978-59-23,1978,9,23,f
7765,1,1958-52-24,1958,2,24,f
7772,1,1976-62-30,1976,12,30,f
7787,34,1951-07-10,1951,7,10,m
7796,50,1975-59-27,1975,9,27,f
7797,50,1970-07-30,1970,7,30,m
7800,16,1957-58-30,1957,8,30,f
7814,61,1976-51-06,1976,1,6,f
7815,4,1946-51-19,1946,1,19,f
7843,6,1966-05-11,1966,5,11,m
7855,7,1964-51-30,1964,1,30,f
7862,74,1965-10-17,1965,10,17,m
7863,72,1959-03-12,1959,3,12,m
7864,34,1935-12-14,1935,12,14,m
7914,38,1966-60-24,1966,10,24,f
7959,1,1978-56-29,1978,6,29,f
7970,74,1967-11-20,1967,11,20,m
7980,16,1976-08-08,1976,8,8,m
8013,43,1942-06-22,1942,6,22,m
8030,1,1967-07-19,1967,7,19,m
8064,54,1966-61-29,1966,11,29,f
8074,61,1958-10-07,1958,10,7,m
8076,16,1950-57-27,1950,7,27,f
8089,35,1965-04-06,1965,4,6,m
8091,5,1971-02-10,1971,2,10,m
8096,38,1979-61-02,1979,11,2,f
8105,72,1963-03-12,1963,3,12,m
8130,62,1976-55-08,1976,5,8,f
8200,1,1944-55-31,1944,5,31,f
8217,69,1978-08-02,1978,8,2,m
8276,43,1979-56-08,1979,6,8,f
8287,14,1936-09-26,1936,9,26,m
8295,15,1951-51-23,1951,1,23,f
8327,48,1945-58-31,1945,8,31,f
8333,60,1966-02-01,1966,2,1,m
8342,76,1979-07-30,1979,7,30,m
8356,3,1969-09-04,1969,9,4,m
8359,74,1979-12-06,1979,12,6,m
8362,74,1975-59-15,1975,9,15,f
8366,41,1960-55-21,1960,5,21,f
8392,36,1966-55-08,1966,5,8,f
8393,36,1966-05-06,1966,5,6,m
8432,38,1968-51-06,1968,1,6,f
8433,38,1961-09-11,1961,9,11,m
8463,75,1947-09-04,1947,9,4,m
8489,75,1952-62-27,1952,12,27,f
8502,51,1943-04-19,1943,4,19,m
8506,69,1979-62-25,1979,12,25,f
8510,55,1947-05-24,1947,5,24,m
8548,57,1945-55-10,1945,5,10,f
8568,1,1971-62-03,1971,12,3,f
8571,54,1935-10-26,1935,10,26,m
8598,46,1957-62-31,1957,12,31,f
8610,55,1948-55-02,1948,5,2,f
8611,55,1948-10-26,1948,10,26,m
8615,12,1939-54-13,1939,4,13,f
8636,71,1941-61-12,1941,11,12,f
8661,1,1954-55-11,1954,5,11,f
8666,7,1971-58-28,1971,8,28,f
8667,77,1967-52-12,1967,2,12,f
8670,5,1943-51-07,1943,1,7,f
8677,49,1955-08-14,1955,8,14,m
8678,49,1962-57-12,1962,7,12,f
8692,71,1953-57-07,1953,7,7,f
8726,10,1953-08-10,1953,8,10,m
8737,17,1948-54-11,1948,4,11,f
8738,17,1948-07-10,1948,7,10,m
8764,70,1940-57-07,1940,7,7,f
8777,11,1953-54-11,1953,4,11,f
9173,1,1945-02-04,1945,2,4,m
9174,1,1940-60-09,1940,10,9,f
9196,21,1939-54-23,1939,4,23,f
9202,68,1962-02-09,1962,2,9,m
9217,19,1940-51-30,1940,1,30,f
9226,64,1939-62-25,1939,12,25,f
9231,29,1972-59-24,1972,9,24,f
9236,31,1956-55-07,1956,5,7,f
9250,1,1963-01-14,1963,1,14,m
9273,39,1955-58-26,1955,8,26,f
9274,39,1958-04-05,1958,4,5,m
9276,4,1946-11-06,1946,11,6,m
9313,9,1960-54-17,1960,4,17,f
9316,63,1958-60-26,1958,10,26,f
9340,54,1967-08-22,1967,8,22,m
9346,43,1972-12-10,1972,12,10,m
9362,56,1973-57-19,1973,7,19,f
9366,72,1975-06-26,1975,6,26,m
9370,59,1975-12-20,1975,12,20,m
9403,16,1974-03-22,1974,3,22,m
9417,21,1949-03-08,1949,3,8,m
9418,1,1950-04-10,1950,4,10,m
9419,1,1950-61-09,1950,11,9,f
9427,62,1970-61-09,1970,11,9,f
9428,62,1965-05-09,1965,5,9,m
9433,72,1945-53-22,1945,3,22,f
9450,68,1943-60-11,1943,10,11,f
9451,68,1942-05-05,1942,5,5,m
9456,40,1941-62-07,1941,12,7,f
9457,46,1978-09-26,1978,9,26,m
9458,46,1973-61-21,1973,11,21,f
9505,1,1958-08-21,1958,8,21,m
9546,50,1955-61-02,1955,11,2,f
9555,13,1947-55-15,1947,5,15,f
9569,19,1950-57-18,1950,7,18,f
9582,2,1942-54-14,1942,4,14,f
9593,74,1968-51-28,1968,1,28,f
9606,52,1949-02-16,1949,2,16,m
9611,23,1958-05-27,1958,5,27,m
9616,74,1962-09-19,1962,9,19,m
9641,64,1945-01-26,1945,1,26,m
9642,64,1937-59-03,1937,9,3,f
9663,19,1945-09-24,1945,9,24,m
9664,19,1944-61-13,1944,11,13,f
9670,38,1948-05-04,1948,5,4,m
9675,60,1970-52-19,1970,2,19,f
9680,36,1977-08-21,1977,8,21,m
9702,33,1951-61-16,1951,11,16,f
9715,35,1977-61-30,1977,11,30,f
9717,52,1952-61-10,1952,11,10,f
9718,52,1959-02-03,1959,2,3,m
9721,34,1954-12-05,1954,12,5,m
9755,23,1951-56-05,1951,6,5,f
9760,27,1969-02-17,1969,2,17,m
9775,70,1960-06-23,1960,6,23,m
9776,70,1961-53-05,1961,3,5,f
9798,69,1950-53-02,1950,3,2,f
9820,59,1968-51-21,1968,1,21,f
9833,51,1964-09-21,1964,9,21,m
9834,51,1960-53-17,1960,3,17,f
9844,55,1945-08-03,1945,8,3,m
9845,55,1943-56-15,1943,6,15,f
9846,54,1967-57-01,1967,7,1,f
9872,9,1967-53-17,1967,3,17,f
9880,10,1970-62-10,1970,12,10,f
9914,36,1942-12-08,1942,12,8,m
9915,27,1967-07-10,1967,7,10,m
9929,47,1967-57-19,1967,7,19,f
9930,9,1972-06-23,1972,6,23,m
9933,74,1941-10-15,1941,10,15,m
9945,31,1968-54-14,1968,4,14,f
9946,31,1960-04-20,1960,4,20,m
9973,24,1945-60-03,1945,10,3,f
9987,73,1950-56-19,1950,6,19,f
9995,54,1958-07-07,1958,7,7,m
9997,67,1962-06-07,1962,6,7,m
10023,59,1973-53-20,1973,3,20,f
10040,37,1968-60-30,1968,10,30,f
10041,37,1968-04-17,1968,4,17,m
10043,45,1965-10-29,1965,10,29,m
10046,5,1946-59-17,1946,9,17,f
10066,64,1963-55-23,1963,5,23,f
10070,9,1974-04-23,1974,4,23,m
10075,48,1964-07-01,1964,7,1,m
10076,26,1969-62-25,1969,12,25,f
10077,26,1973-06-27,1973,6,27,m
10090,29,1980-53-14,1980,3,14,f
10095,1,1976-52-06,1976,2,6,f
10096,1,1978-01-05,1978,1,5,m
10145,4,1965-57-25,1965,7,25,f
10159,50,1938-01-06,1938,1,6,m
10198,31,1976-05-24,1976,5,24,m
10199,31,1979-58-13,1979,8,13,f
10200,13,1980-52-16,1980,2,16,f
10201,13,1985-10-19,1985,10,19,m
10209,59,1975-10-27,1975,10,27,m
10269,70,1940-55-11,1940,5,11,f
10273,51,1958-59-27,1958,9,27,f
10274,51,1956-10-11,1956,10,11,m
10275,77,1970-51-25,1970,1,25,f
10276,77,1976-11-16,1976,11,16,m
10282,1,1979-06-19,1979,6,19,m
10287,48,1962-59-03,1962,9,3,f
10288,48,1959-06-07,1959,6,7,m
10303,64,1962-04-05,1962,4,5,m
10350,29,1961-59-14,1961,9,14,f
10351,29,1958-11-10,1958,11,10,m
10355,14,1976-57-10,1976,7,10,f
10382,20,1965-52-17,1965,2,17,f
10389,20,1943-58-15,1943,8,15,f
10459,17,1964-58-09,1964,8,9,f
10475,51,1948-58-28,1948,8,28,f
10476,51,1950-12-04,1950,12,4,m
10479,2,1955-60-20,1955,10,20,f
10492,70,1937-11-11,1937,11,11,m
10510,23,1945-51-26,1945,1,26,f
10511,23,1950-01-15,1950,1,15,m
10517,54,1980-59-12,1980,9,12,f
10528,47,1952-52-16,1952,2,16,f
10543,14,1945-52-23,1945,2,23,f
10555,1,1935-12-15,1935,12,15,m
10563,68,1949-01-07,1949,1,7,m
10564,68,1954-53-19,1954,3,19,f
10566,74,1942-61-09,1942,11,9,f
10636,64,1971-08-03,1971,8,3,m
10639,2,1954-01-29,1954,1,29,m
10654,46,1962-57-16,1962,7,16,f
10662,60,1949-58-25,1949,8,25,f
10702,17,1938-05-03,1938,5,3,m
10703,17,1943-54-28,1943,4,28,f
10714,66,1946-53-31,1946,3,31,f
10746,53,1971-08-04,1971,8,4,m
10777,70,1980-51-27,1980,1,27,f
10778,70,1976-03-19,1976,3,19,m
10798,1,1980-53-23,1980,3,23,f
10813,1,1979-55-13,1979,5,13,f
10818,64,1972-08-04,1972,8,4,m
10828,1,1957-61-23,1957,11,23,f
10912,15,1963-01-09,1963,1,9,m
10960,28,1942-02-20,1942,2,20,m
10963,1,1944-06-15,1944,6,15,m
10987,62,1961-60-03,1961,10,3,f
10988,62,1964-06-13,1964,6,13,m
10997,1,1972-52-06,1972,2,6,f
10998,1,1967-12-19,1967,12,19,m
11004,63,1947-11-16,1947,11,16,m
11008,51,1969-55-19,1969,5,19,f
11034,1,1972-02-19,1972,2,19,m
11050,70,1957-55-04,1957,5,4,f
11063,64,1955-61-04,1955,11,4,f
11064,64,1953-07-09,1953,7,9,m
11083,61,1953-10-17,1953,10,17,m
11093,40,1959-01-29,1959,1,29,m
11105,70,1957-52-01,1957,2,1,f
11114,1,1952-07-26,1952,7,26,m
11121,72,1971-54-10,1971,4,10,f
11122,72,1979-06-10,1979,6,10,m
11123,47,1948-01-29,1948,1,29,m
11126,1,1965-51-22,1965,1,22,f
11130,1,1961-54-08,1961,4,8,f
11131,1,1957-07-26,1957,7,26,m
11136,3,1944-57-27,1944,7,27,f
11147,5,1972-57-12,1972,7,12,f
11149,43,1965-07-14,1965,7,14,m
11195,58,1953-12-05,1953,12,5,m
11208,10,1957-53-05,1957,3,5,f
11250,26,1946-59-23,1946,9,23,f
11252,32,1965-62-08,1965,12,8,f
11266,9,1938-09-25,1938,9,25,m
11267,9,1936-58-26,1936,8,26,f
11271,18,1937-12-08,1937,12,8,m
11274,64,1969-04-14,1969,4,14,m
11275,64,1963-54-18,1963,4,18,f
11286,56,1940-61-27,1940,11,27,f
11304,28,1960-60-20,1960,10,20,f
11314,45,1936-06-02,1936,6,2,m
11319,1,1942-54-14,1942,4,14,f
11327,72,1947-10-21,1947,10,21,m
11329,69,1961-51-31,1961,1,31,f
11331,70,1944-62-14,1944,12,14,f
11337,29,1969-04-03,1969,4,3,m
11359,11,1972-08-20,1972,8,20,m
11360,11,1972-54-19,1972,4,19,f
11362,51,1966-51-11,1966,1,11,f
11371,37,1941-61-04,1941,11,4,f
11372,11,1961-09-28,1961,9,28,m
11379,74,1952-05-28,1952,5,28,m
11380,74,1951-54-06,1951,4,6,f
11381,57,1979-57-26,1979,7,26,f
11405,68,1964-57-29,1964,7,29,f
11406,68,1970-11-15,1970,11,15,m
11409,32,1980-55-02,1980,5,2,f
11461,70,1974-07-08,1974,7,8,m
11491,36,1958-55-16,1958,5,16,f
11497,11,1959-57-17,1959,7,17,f
11516,59,1938-11-09,1938,11,9,m
11517,59,1940-55-21,1940,5,21,f
11545,1,1966-51-22,1966,1,22,f
11574,1,1944-54-20,1944,4,20,f
11596,70,1940-62-04,1940,12,4,f
11598,54,1977-59-23,1977,9,23,f
11609,59,1957-02-11,1957,2,11,m
11637,73,1951-06-12,1951,6,12,m
11638,73,1954-58-24,1954,8,24,f
11662,76,1972-04-03,1972,4,3,m
11676,5,1943-53-12,1943,3,12,f
11683,7,1980-01-28,1980,1,28,m
11685,64,1965-57-23,1965,7,23,f
11686,21,1948-60-18,1948,10,18,f
11687,21,1945-01-23,1945,1,23,m
11701,9,1949-04-14,1949,4,14,m
11709,1,1961-08-03,1961,8,3,m
11710,1,1967-56-19,1967,6,19,f
11713,59,1951-54-11,1951,4,11,f
11714,59,1945-07-04,1945,7,4,m
11732,19,1957-55-20,1957,5,20,f
11754,62,1966-11-03,1966,11,3,m
11755,4,1945-57-16,1945,7,16,f
11768,1,1971-59-12,1971,9,12,f
11794,31,1970-60-07,1970,10,7,f
11795,31,1977-02-23,1977,2,23,m
11804,74,1944-12-12,1944,12,12,m
11851,65,1970-04-02,1970,4,2,m
11855,11,1957-12-01,1957,12,1,m
11857,70,1952-08-26,1952,8,26,m
11860,70,1925-58-30,1925,8,30,f
11866,1,1937-09-02,1937,9,2,m
11867,1,1934-61-19,1934,11,19,f
11873,38,1963-61-20,1963,11,20,f
11874,1,1969-01-19,1969,1,19,m
11875,1,1967-56-23,1967,6,23,f
11886,61,1941-59-13,1941,9,13,f
11906,76,1944-12-03,1944,12,3,m
11907,76,1945-61-16,1945,11,16,f
11911,8,1939-10-24,1939,10,24,m
11943,1,1961-07-09,1961,7,9,m
11947,70,1964-05-29,1964,5,29,m
11976,54,1939-60-27,1939,10,27,f
11977,54,1944-07-01,1944,7,1,m
11978,54,1971-10-09,1971,10,9,m
11979,54,1977-62-09,1977,12,9,f
12003,74,1976-06-23,1976,6,23,m
12050,52,1943-05-30,1943,5,30,m
12051,52,1936-59-30,1936,9,30,f
12079,64,1972-58-12,1972,8,12,f
12092,68,1977-05-15,1977,5,15,m
12095,47,1939-02-27,1939,2,27,m
12102,21,1968-59-07,1968,9,7,f
12133,27,1964-56-26,1964,6,26,f
12144,2,1980-11-23,1980,11,23,m
12145,2,1982-56-25,1982,6,25,f
12163,1,1954-06-16,1954,6,16,m
12181,1,1961-08-19,1961,8,19,m
12220,60,1971-61-12,1971,11,12,f
12221,60,1971-02-24,1971,2,24,m
12303,24,1974-54-05,1974,4,5,f
12308,64,1978-11-29,1978,11,29,m
12324,8,1978-03-06,1978,3,6,m
12325,8,1964-10-30,1964,10,30,m
12328,1,1944-54-08,1944,4,8,f
12344,26,1940-56-20,1940,6,20,f
12358,17,1943-07-05,1943,7,5,m
12359,17,1935-60-13,1935,10,13,f
12376,4,1959-02-17,1959,2,17,m
12378,76,1946-58-27,1946,8,27,f
12382,1,1955-11-29,1955,11,29,m
12383,1,1963-55-13,1963,5,13,f
12396,62,1970-51-17,1970,1,17,f
12397,62,1973-06-02,1973,6,2,m
12416,1,1973-05-30,1973,5,30,m
12417,1,1974-51-03,1974,1,3,f
12432,55,1965-03-07,1965,3,7,m
12464,39,1959-12-17,1959,12,17,m
12468,22,1969-07-04,1969,7,4,m
12485,34,1965-54-10,1965,4,10,f
12490,34,1980-08-14,1980,8,14,m
12547,70,1963-60-13,1963,10,13,f
12561,38,1966-06-20,1966,6,20,m
12568,44,1956-53-01,1956,3,1,f
12577,62,1950-55-05,1950,5,5,f
12586,27,1947-01-30,1947,1,30,m
12599,44,1956-01-01,1956,1,1,m
12616,27,1965-51-26,1965,1,26,f
12625,54,1958-12-07,1958,12,7,m
12643,69,1962-57-20,1962,7,20,f
12662,14,1953-06-01,1953,6,1,m
12695,68,1979-03-16,1979,3,16,m
12726,8,1945-58-09,1945,8,9,f
12729,36,1968-03-21,1968,3,21,m
12730,36,1964-59-29,1964,9,29,f
12738,23,1960-60-29,1960,10,29,f
12739,23,1958-01-17,1958,1,17,m
12750,21,1940-55-25,1940,5,25,f
12754,55,1960-08-20,1960,8,20,m
12755,55,1959-61-01,1959,11,1,f
12756,22,1949-51-21,1949,1,21,f
12802,1,1969-08-12,1969,8,12,m
12810,39,1964-10-14,1964,10,14,m
12840,60,1939-07-27,1939,7,27,m
12843,66,1953-05-05,1953,5,5,m
12844,45,1946-10-15,1946,10,15,m
12850,72,1955-08-26,1955,8,26,m
12851,72,1957-59-27,1957,9,27,f
12859,1,1976-55-21,1976,5,21,f
12890,70,1958-51-20,1958,1,20,f
12908,12,1941-03-12,1941,3,12,m
12943,55,1970-10-12,1970,10,12,m
12986,40,1973-55-08,1973,5,8,f
12991,51,1947-01-16,1947,1,16,m
13044,52,1976-03-01,1976,3,1,m
13051,55,1965-01-13,1965,1,13,m
13071,41,1956-02-18,1956,2,18,m
13089,16,1979-52-14,1979,2,14,f
13090,2,1980-54-18,1980,4,18,f
13095,76,1950-03-16,1950,3,16,m
13098,1,1978-62-15,1978,12,15,f
13102,8,1949-04-15,1949,4,15,m
13113,11,1976-11-25,1976,11,25,m
13123,56,1978-52-17,1978,2,17,f
13134,1,1962-61-03,1962,11,3,f
13151,73,1958-12-22,1958,12,22,m
13171,19,1950-56-26,1950,6,26,f
13172,36,1938-10-19,1938,10,19,m
13190,71,1956-11-28,1956,11,28,m
13201,31,1937-05-17,1937,5,17,m
13231,1,1959-07-01,1959,7,1,m
13246,46,1942-51-13,1942,1,13,f
13260,72,1977-55-27,1977,5,27,f
13261,75,1944-08-01,1944,8,1,m
13262,75,1938-52-09,1938,2,9,f
13276,76,1977-01-20,1977,1,20,m
13285,34,1935-12-25,1935,12,25,m
13290,16,1941-06-23,1941,6,23,m
13291,16,1940-61-13,1940,11,13,f
13346,50,1956-04-15,1956,4,15,m
13380,65,1942-09-18,1942,9,18,m
13404,48,1966-09-25,1966,9,25,m
13405,32,1958-08-13,1958,8,13,m
13406,42,1978-54-18,1978,4,18,f
13412,1,1954-03-20,1954,3,20,m
13417,25,1951-61-17,1951,11,17,f
13447,13,1970-55-05,1970,5,5,f
13448,13,1968-07-08,1968,7,8,m
13451,44,1955-61-18,1955,11,18,f
13468,25,1960-10-31,1960,10,31,m
13469,25,1955-62-08,1955,12,8,f
13480,16,1953-06-01,1953,6,1,m
13490,18,1969-55-25,1969,5,25,f
13539,63,1978-09-07,1978,9,7,m
13548,1,1976-03-18,1976,3,18,m
13556,32,1958-07-19,1958,7,19,m
13576,72,1974-07-07,1974,7,7,m
13588,46,1974-01-29,1974,1,29,m
13590,59,1977-08-03,1977,8,3,m
13603,46,1941-07-28,1941,7,28,m
13608,37,1963-55-15,1963,5,15,f
13620,16,1970-07-26,1970,7,26,m
13640,28,1955-56-09,1955,6,9,f
13657,59,1963-55-12,1963,5,12,f
13658,59,1957-04-23,1957,4,23,m
13673,39,1971-02-20,1971,2,20,m
13687,75,1959-05-23,1959,5,23,m
13690,70,1963-05-16,1963,5,16,m
13694,1,1976-51-20,1976,1,20,f
13750,12,1980-61-13,1980,11,13,f
13751,12,1979-07-20,1979,7,20,m
13803,1,1947-11-14,1947,11,14,m
13820,33,1948-57-31,1948,7,31,f
13845,15,1973-02-16,1973,2,16,m
