account_id,district_id,frequency,acc_creation_date,acc_creation_year,acc_creation_month,acc_creation_day
4361,69,monthly issuance,1996-03-11,1996,3,11
4368,1,monthly issuance,1995-01-16,1995,1,16
4375,39,monthly issuance,1996-10-28,1996,10,28
4377,28,monthly issuance,1993-04-24,1993,4,24
4379,44,monthly issuance,1996-06-28,1996,6,28
4383,73,monthly issuance,1996-11-10,1996,11,10
4385,23,monthly issuance,1993-11-23,1993,11,23
4386,51,weekly issuance,1997-11-29,1997,11,29
4389,77,monthly issuance,1996-07-28,1996,7,28
4405,41,monthly issuance,1996-09-08,1996,9,8
4408,71,weekly issuance,1994-04-11,1994,4,11
4413,74,weekly issuance,1994-01-15,1994,1,15
4414,24,monthly issuance,1993-09-10,1993,9,10
4415,73,monthly issuance,1995-07-05,1995,7,5
4416,14,monthly issuance,1994-02-12,1994,2,12
4418,66,monthly issuance,1994-02-09,1994,2,9
4423,39,monthly issuance,1995-04-26,1995,4,26
4424,48,monthly issuance,1996-01-29,1996,1,29
4427,32,monthly issuance,1993-06-07,1993,6,7
4434,41,monthly issuance,1994-12-09,1994,12,9
4437,40,monthly issuance,1993-09-24,1993,9,24
4438,48,monthly issuance,1996-08-04,1996,8,4
4439,30,monthly issuance,1995-12-25,1995,12,25
4442,54,monthly issuance,1996-08-08,1996,8,8
4445,47,monthly issuance,1997-08-07,1997,8,7
4447,62,monthly issuance,1996-06-16,1996,6,16
4448,60,monthly issuance,1993-06-02,1993,6,2
4454,63,monthly issuance,1996-12-21,1996,12,21
4456,14,monthly issuance,1996-09-03,1996,9,3
4458,60,monthly issuance,1996-04-23,1996,4,23
4462,73,weekly issuance,1995-12-27,1995,12,27
4463,67,monthly issuance,1993-09-03,1993,9,3
4467,17,weekly issuance,1997-04-13,1997,4,13
4470,16,monthly issuance,1993-11-01,1993,11,1
4471,4,weekly issuance,1997-06-09,1997,6,9
4473,45,monthly issuance,1995-10-09,1995,10,9
4475,72,monthly issuance,1997-04-16,1997,4,16
4476,24,monthly issuance,1994-11-10,1994,11,10
4478,70,monthly issuance,1993-07-23,1993,7,23
4480,58,monthly issuance,1996-08-19,1996,8,19
4484,54,monthly issuance,1993-02-03,1993,2,3
4488,33,monthly issuance,1996-04-24,1996,4,24
4493,61,issuance after transaction,1996-10-15,1996,10,15
4503,50,monthly issuance,1995-01-03,1995,1,3
4511,33,monthly issuance,1993-09-26,1993,9,26
4514,69,monthly issuance,1993-12-18,1993,12,18
4519,8,monthly issuance,1994-06-08,1994,6,8
4526,63,monthly issuance,1993-11-29,1993,11,29
4527,9,monthly issuance,1997-06-01,1997,6,1
4533,68,monthly issuance,1997-08-03,1997,8,3
4534,63,monthly issuance,1997-01-18,1997,1,18
4537,53,weekly issuance,1996-07-18,1996,7,18
4538,70,monthly issuance,1995-05-07,1995,5,7
4543,33,monthly issuance,1993-10-08,1993,10,8
4550,56,monthly issuance,1997-02-06,1997,2,6
4576,27,monthly issuance,1993-06-05,1993,6,5
4580,9,monthly issuance,1994-08-27,1994,8,27
4585,27,monthly issuance,1996-06-08,1996,6,8
4588,12,monthly issuance,1996-08-27,1996,8,27
4589,4,monthly issuance,1995-05-22,1995,5,22
4596,74,monthly issuance,1993-03-09,1993,3,9
4616,1,monthly issuance,1997-09-24,1997,9,24
4618,3,monthly issuance,1996-07-21,1996,7,21
4626,9,monthly issuance,1996-06-15,1996,6,15
4631,77,issuance after transaction,1996-12-12,1996,12,12
4650,4,monthly issuance,1995-10-15,1995,10,15
4659,56,monthly issuance,1993-10-08,1993,10,8
4660,63,monthly issuance,1997-01-03,1997,1,3
4681,70,monthly issuance,1995-08-08,1995,8,8
4715,8,monthly issuance,1996-10-28,1996,10,28
4725,73,monthly issuance,1997-04-14,1997,4,14
4727,2,monthly issuance,1995-02-13,1995,2,13
4729,66,monthly issuance,1997-05-23,1997,5,23
4743,64,monthly issuance,1993-05-05,1993,5,5
4746,54,monthly issuance,1997-02-21,1997,2,21
4753,1,monthly issuance,1996-11-07,1996,11,7
4768,39,monthly issuance,1996-06-17,1996,6,17
4774,66,monthly issuance,1994-01-14,1994,1,14
4784,46,monthly issuance,1997-08-08,1997,8,8
4794,72,monthly issuance,1996-12-18,1996,12,18
4803,26,monthly issuance,1996-06-08,1996,6,8
4825,15,monthly issuance,1994-06-04,1994,6,4
4851,52,monthly issuance,1996-02-04,1996,2,4
4852,47,monthly issuance,1995-04-13,1995,4,13
4858,67,monthly issuance,1997-06-21,1997,6,21
4863,5,monthly issuance,1996-03-12,1996,3,12
4894,14,monthly issuance,1993-06-20,1993,6,20
4907,42,monthly issuance,1994-02-06,1994,2,6
4937,12,monthly issuance,1993-02-20,1993,2,20
4948,43,monthly issuance,1995-07-29,1995,7,29
4949,33,monthly issuance,1996-10-14,1996,10,14
4969,60,weekly issuance,1996-08-19,1996,8,19
4981,54,monthly issuance,1996-01-22,1996,1,22
4994,1,weekly issuance,1996-01-11,1996,1,11
4995,20,weekly issuance,1994-08-01,1994,8,1
4999,1,monthly issuance,1996-02-12,1996,2,12
5001,53,monthly issuance,1995-12-15,1995,12,15
5011,31,monthly issuance,1993-08-25,1993,8,25
5024,70,monthly issuance,1995-08-20,1995,8,20
5033,54,monthly issuance,1995-08-03,1995,8,3
5063,43,monthly issuance,1995-10-11,1995,10,11
5065,66,monthly issuance,1993-01-24,1993,1,24
5066,13,weekly issuance,1995-08-27,1995,8,27
5072,6,monthly issuance,1996-04-12,1996,4,12
5092,74,monthly issuance,1993-12-21,1993,12,21
5118,72,monthly issuance,1995-08-05,1995,8,5
5120,1,monthly issuance,1993-06-21,1993,6,21
5125,1,monthly issuance,1995-09-14,1995,9,14
5126,58,monthly issuance,1995-04-03,1995,4,3
5129,68,monthly issuance,1993-06-08,1993,6,8
5133,68,weekly issuance,1996-12-08,1996,12,8
5164,5,monthly issuance,1997-05-13,1997,5,13
5180,54,monthly issuance,1997-02-24,1997,2,24
5181,75,monthly issuance,1996-02-03,1996,2,3
5194,1,issuance after transaction,1995-05-05,1995,5,5
5196,13,weekly issuance,1997-06-29,1997,6,29
5213,1,monthly issuance,1995-08-18,1995,8,18
5215,55,monthly issuance,1993-07-01,1993,7,1
5228,77,issuance after transaction,1993-06-23,1993,6,23
5250,8,weekly issuance,1996-07-20,1996,7,20
5256,72,issuance after transaction,1993-10-25,1993,10,25
5263,64,monthly issuance,1995-07-14,1995,7,14
5267,4,monthly issuance,1996-01-12,1996,1,12
5269,49,monthly issuance,1996-07-04,1996,7,4
5270,44,monthly issuance,1993-01-13,1993,1,13
5283,15,monthly issuance,1997-09-18,1997,9,18
5290,34,monthly issuance,1997-07-21,1997,7,21
5305,47,monthly issuance,1996-09-16,1996,9,16
5313,40,monthly issuance,1993-04-29,1993,4,29
5317,28,monthly issuance,1996-10-20,1996,10,20
5343,64,monthly issuance,1993-06-08,1993,6,8
5357,70,monthly issuance,1994-12-18,1994,12,18
5358,4,monthly issuance,1995-05-18,1995,5,18
5362,76,weekly issuance,1996-09-06,1996,9,6
5366,70,monthly issuance,1993-08-09,1993,8,9
5369,54,monthly issuance,1993-02-25,1993,2,25
5372,48,monthly issuance,1993-05-08,1993,5,8
5385,44,weekly issuance,1993-05-21,1993,5,21
5387,1,monthly issuance,1993-10-05,1993,10,5
5395,47,monthly issuance,1996-04-26,1996,4,26
5422,66,monthly issuance,1994-10-22,1994,10,22
5423,15,monthly issuance,1993-05-02,1993,5,2
5428,24,monthly issuance,1993-04-14,1993,4,14
5429,71,monthly issuance,1995-09-22,1995,9,22
5442,34,monthly issuance,1993-03-22,1993,3,22
5445,72,monthly issuance,1997-02-19,1997,2,19
5472,1,monthly issuance,1993-05-04,1993,5,4
5477,57,monthly issuance,1995-12-17,1995,12,17
5481,52,monthly issuance,1993-08-16,1993,8,16
5483,13,monthly issuance,1993-03-28,1993,3,28
5505,1,monthly issuance,1996-04-26,1996,4,26
5541,43,monthly issuance,1995-03-24,1995,3,24
5546,43,monthly issuance,1993-05-28,1993,5,28
5572,15,monthly issuance,1997-08-11,1997,8,11
5574,13,weekly issuance,1994-07-14,1994,7,14
5591,9,monthly issuance,1996-03-16,1996,3,16
5593,15,monthly issuance,1996-02-27,1996,2,27
5602,19,issuance after transaction,1996-07-10,1996,7,10
5622,70,monthly issuance,1993-02-08,1993,2,8
5628,61,monthly issuance,1994-06-17,1994,6,17
5632,5,weekly issuance,1994-11-15,1994,11,15
5648,59,monthly issuance,1997-06-13,1997,6,13
5650,10,issuance after transaction,1995-01-08,1995,1,8
5661,53,monthly issuance,1995-12-20,1995,12,20
5692,66,monthly issuance,1996-02-25,1996,2,25
5698,1,monthly issuance,1997-09-04,1997,9,4
5700,42,monthly issuance,1993-07-20,1993,7,20
5708,64,weekly issuance,1997-10-12,1997,10,12
5724,14,issuance after transaction,1995-04-19,1995,4,19
5726,17,issuance after transaction,1996-04-19,1996,4,19
5735,52,monthly issuance,1995-01-25,1995,1,25
5740,43,monthly issuance,1993-04-16,1993,4,16
5742,74,issuance after transaction,1995-07-05,1995,7,5
5758,44,monthly issuance,1997-07-28,1997,7,28
5767,72,monthly issuance,1993-06-16,1993,6,16
5774,1,monthly issuance,1995-06-08,1995,6,8
5794,70,monthly issuance,1995-07-14,1995,7,14
5817,77,issuance after transaction,1996-12-10,1996,12,10
5837,5,monthly issuance,1996-07-18,1996,7,18
5868,44,monthly issuance,1993-02-02,1993,2,2
5870,75,monthly issuance,1997-09-17,1997,9,17
5878,76,monthly issuance,1996-11-19,1996,11,19
5891,54,monthly issuance,1993-01-25,1993,1,25
5912,45,monthly issuance,1996-10-25,1996,10,25
5927,15,monthly issuance,1993-11-26,1993,11,26
5944,27,monthly issuance,1997-06-06,1997,6,6
5952,50,monthly issuance,1993-09-07,1993,9,7
5984,11,monthly issuance,1993-11-11,1993,11,11
5991,1,monthly issuance,1993-11-21,1993,11,21
6030,47,monthly issuance,1993-08-24,1993,8,24
6034,6,weekly issuance,1993-03-19,1993,3,19
6040,1,monthly issuance,1993-04-22,1993,4,22
6051,56,monthly issuance,1993-08-28,1993,8,28
6061,1,monthly issuance,1997-03-08,1997,3,8
6062,24,monthly issuance,1996-08-28,1996,8,28
6064,49,monthly issuance,1997-01-11,1997,1,11
6075,19,monthly issuance,1996-09-15,1996,9,15
6083,6,weekly issuance,1996-09-19,1996,9,19
6097,29,monthly issuance,1997-06-15,1997,6,15
6118,1,weekly issuance,1994-03-07,1994,3,7
6138,54,monthly issuance,1997-01-22,1997,1,22
6148,74,monthly issuance,1993-12-27,1993,12,27
6157,34,monthly issuance,1996-11-11,1996,11,11
6158,67,monthly issuance,1996-05-13,1996,5,13
6226,74,weekly issuance,1993-07-26,1993,7,26
6265,5,monthly issuance,1996-11-01,1996,11,1
6273,38,monthly issuance,1993-07-21,1993,7,21
6281,56,monthly issuance,1993-06-08,1993,6,8
6289,64,monthly issuance,1995-04-05,1995,4,5
6306,64,monthly issuance,1997-03-04,1997,3,4
6321,1,monthly issuance,1994-09-10,1994,9,10
6353,26,monthly issuance,1993-11-26,1993,11,26
6358,3,monthly issuance,1995-05-27,1995,5,27
6363,74,monthly issuance,1993-08-01,1993,8,1
6397,48,monthly issuance,1995-03-15,1995,3,15
6400,31,issuance after transaction,1995-10-09,1995,10,9
6425,31,monthly issuance,1993-03-29,1993,3,29
6434,1,monthly issuance,1995-05-08,1995,5,8
6440,1,monthly issuance,1996-11-01,1996,11,1
6453,34,monthly issuance,1996-07-27,1996,7,27
6461,50,monthly issuance,1996-07-17,1996,7,17
6463,16,monthly issuance,1995-09-11,1995,9,11
6472,61,monthly issuance,1994-02-08,1994,2,8
6473,12,monthly issuance,1993-01-26,1993,1,26
6495,6,monthly issuance,1996-07-23,1996,7,23
6505,7,monthly issuance,1997-09-13,1997,9,13
6510,74,monthly issuance,1996-12-18,1996,12,18
6511,72,monthly issuance,1994-06-10,1994,6,10
6512,34,weekly issuance,1996-02-03,1996,2,3
6555,38,weekly issuance,1993-03-05,1993,3,5
6592,1,monthly issuance,1996-10-20,1996,10,20
6602,74,monthly issuance,1997-08-04,1997,8,4
6609,16,monthly issuance,1995-03-27,1995,3,27
6636,72,weekly issuance,1993-08-04,1993,8,4
6649,1,monthly issuance,1995-07-08,1995,7,8
6678,54,monthly issuance,1996-01-03,1996,1,3
6686,61,monthly issuance,1996-02-10,1996,2,10
6688,16,monthly issuance,1996-06-25,1996,6,25
6699,35,monthly issuance,1996-06-08,1996,6,8
6701,49,weekly issuance,1993-03-15,1993,3,15
6706,38,monthly issuance,1996-12-28,1996,12,28
6715,48,weekly issuance,1993-09-15,1993,9,15
6738,62,monthly issuance,1994-07-28,1994,7,28
6792,1,monthly issuance,1996-05-11,1996,5,11
6806,1,monthly issuance,1993-11-26,1993,11,26
6856,43,monthly issuance,1995-08-19,1995,8,19
6866,14,monthly issuance,1997-10-02,1997,10,2
6872,15,monthly issuance,1995-09-02,1995,9,2
6897,48,monthly issuance,1993-04-23,1993,4,23
6902,60,monthly issuance,1996-10-22,1996,10,22
6910,76,monthly issuance,1995-04-04,1995,4,4
6922,3,weekly issuance,1997-05-12,1997,5,12
6924,74,monthly issuance,1994-06-01,1994,6,1
6927,74,weekly issuance,1995-12-08,1995,12,8
6930,41,monthly issuance,1993-09-08,1993,9,8
6950,36,monthly issuance,1996-10-12,1996,10,12
6985,38,monthly issuance,1995-07-27,1995,7,27
7011,75,monthly issuance,1993-10-08,1993,10,8
7033,75,monthly issuance,1996-07-03,1996,7,3
7045,51,monthly issuance,1996-12-26,1996,12,26
7049,69,monthly issuance,1997-10-12,1997,10,12
7052,55,issuance after transaction,1997-07-17,1997,7,17
7082,57,monthly issuance,1996-09-06,1996,9,6
7099,1,monthly issuance,1996-08-20,1996,8,20
7101,54,monthly issuance,1996-07-06,1996,7,6
7123,64,issuance after transaction,1993-04-14,1993,4,14
7133,1,monthly issuance,1993-09-17,1993,9,17
7136,12,weekly issuance,1995-04-09,1995,4,9
7156,71,monthly issuance,1997-09-11,1997,9,11
7176,1,monthly issuance,1996-12-07,1996,12,7
7180,7,weekly issuance,1997-06-12,1997,6,12
7181,77,issuance after transaction,1996-07-02,1996,7,2
7184,5,monthly issuance,1995-06-19,1995,6,19
7190,49,monthly issuance,1993-09-06,1993,9,6
7203,71,monthly issuance,1993-03-26,1993,3,26
7231,10,monthly issuance,1993-03-14,1993,3,14
7240,17,monthly issuance,1996-04-23,1996,4,23
7262,70,monthly issuance,1996-08-30,1996,8,30
7274,11,monthly issuance,1997-09-28,1997,9,28
7401,1,monthly issuance,1993-02-26,1993,2,26
7418,21,monthly issuance,1995-04-07,1995,4,7
7424,68,monthly issuance,1996-07-28,1996,7,28
7437,19,weekly issuance,1997-08-08,1997,8,8
7445,64,monthly issuance,1993-03-18,1993,3,18
7449,1,monthly issuance,1993-11-24,1993,11,24
7454,4,monthly issuance,1993-04-19,1993,4,19
7465,1,weekly issuance,1996-12-19,1996,12,19
7485,39,monthly issuance,1993-07-28,1993,7,28
7487,4,monthly issuance,1995-10-01,1995,10,1
7520,9,monthly issuance,1996-03-29,1996,3,29
7523,63,monthly issuance,1994-08-29,1994,8,29
7542,54,monthly issuance,1996-05-16,1996,5,16
7546,43,monthly issuance,1994-09-03,1994,9,3
7559,56,monthly issuance,1997-05-24,1997,5,24
7562,72,weekly issuance,1995-01-17,1995,1,17
7565,59,monthly issuance,1996-04-02,1996,4,2
7594,16,monthly issuance,1996-02-16,1996,2,16
7606,21,monthly issuance,1995-03-15,1995,3,15
7607,1,monthly issuance,1993-09-05,1993,9,5
7614,62,monthly issuance,1995-02-08,1995,2,8
7618,72,weekly issuance,1995-06-13,1995,6,13
7632,68,monthly issuance,1996-09-22,1996,9,22
7636,40,monthly issuance,1996-10-08,1996,10,8
7637,46,monthly issuance,1996-08-19,1996,8,19
7674,1,monthly issuance,1996-07-21,1996,7,21
7713,50,weekly issuance,1996-05-25,1996,5,25
7721,13,monthly issuance,1997-07-03,1997,7,3
7733,19,weekly issuance,1996-07-08,1996,7,8
7745,2,monthly issuance,1996-11-29,1996,11,29
7753,74,monthly issuance,1993-02-08,1993,2,8
7765,52,weekly issuance,1994-07-10,1994,7,10
7769,23,monthly issuance,1993-10-03,1993,10,3
7774,74,issuance after transaction,1993-09-14,1993,9,14
7795,64,monthly issuance,1995-01-05,1995,1,5
7815,19,weekly issuance,1995-04-09,1995,4,9
7819,38,monthly issuance,1993-08-01,1993,8,1
7824,60,monthly issuance,1994-05-17,1994,5,17
7828,36,monthly issuance,1996-01-05,1996,1,5
7844,1,monthly issuance,1993-11-26,1993,11,26
7857,75,monthly issuance,1993-08-04,1993,8,4
7859,52,monthly issuance,1995-03-14,1995,3,14
7861,34,monthly issuance,1995-04-22,1995,4,22
7890,23,monthly issuance,1996-03-26,1996,3,26
7894,27,monthly issuance,1996-04-09,1996,4,9
7907,70,monthly issuance,1996-07-27,1996,7,27
7926,69,weekly issuance,1996-06-09,1996,6,9
7944,59,monthly issuance,1993-12-27,1993,12,27
7957,51,monthly issuance,1995-09-07,1995,9,7
7965,55,monthly issuance,1993-11-08,1993,11,8
7966,54,monthly issuance,1996-12-27,1996,12,27
7990,9,monthly issuance,1996-08-30,1996,8,30
7997,10,monthly issuance,1996-04-25,1996,4,25
8026,36,monthly issuance,1997-03-23,1997,3,23
8027,44,weekly issuance,1993-07-07,1993,7,7
8038,47,monthly issuance,1996-08-17,1996,8,17
8039,9,monthly issuance,1995-12-17,1995,12,17
8041,1,monthly issuance,1993-10-10,1993,10,10
8051,1,weekly issuance,1993-02-07,1993,2,7
8073,24,issuance after transaction,1993-09-03,1993,9,3
8085,73,monthly issuance,1996-04-08,1996,4,8
8092,54,monthly issuance,1995-01-11,1995,1,11
8094,67,monthly issuance,1996-11-24,1996,11,24
8114,59,monthly issuance,1995-10-14,1995,10,14
8127,37,monthly issuance,1994-10-13,1994,10,13
8129,45,monthly issuance,1993-06-26,1993,6,26
8132,5,weekly issuance,1993-04-17,1993,4,17
8149,64,issuance after transaction,1997-05-14,1997,5,14
8153,9,monthly issuance,1997-07-02,1997,7,2
8158,48,weekly issuance,1996-06-16,1996,6,16
8159,26,monthly issuance,1995-02-08,1995,2,8
8169,29,monthly issuance,1995-11-28,1995,11,28
8173,11,monthly issuance,1993-07-05,1993,7,5
8212,52,issuance after transaction,1993-08-21,1993,8,21
8225,50,monthly issuance,1996-12-07,1996,12,7
8260,31,monthly issuance,1993-03-24,1993,3,24
8261,13,monthly issuance,1993-05-12,1993,5,12
8268,59,monthly issuance,1996-09-19,1996,9,19
8316,70,monthly issuance,1994-06-04,1994,6,4
8320,51,monthly issuance,1997-01-19,1997,1,19
8321,77,monthly issuance,1993-04-12,1993,4,12
8327,1,weekly issuance,1995-08-08,1995,8,8
8330,48,monthly issuance,1993-03-28,1993,3,28
8341,64,monthly issuance,1996-12-27,1996,12,27
8377,29,monthly issuance,1993-11-20,1993,11,20
8381,14,monthly issuance,1996-09-17,1996,9,17
8405,20,monthly issuance,1994-05-10,1994,5,10
8411,20,monthly issuance,1994-12-02,1994,12,2
8475,4,monthly issuance,1993-09-08,1993,9,8
8489,19,monthly issuance,1993-09-18,1993,9,18
8492,2,monthly issuance,1994-06-29,1994,6,29
8505,70,monthly issuance,1997-03-20,1997,3,20
8519,23,monthly issuance,1993-04-02,1993,4,2
8523,54,monthly issuance,1996-11-25,1996,11,25
8533,47,monthly issuance,1995-10-10,1995,10,10
8547,14,weekly issuance,1995-07-17,1995,7,17
8558,1,issuance after transaction,1994-02-27,1994,2,27
8564,68,monthly issuance,1993-09-12,1993,9,12
8566,74,monthly issuance,1993-10-08,1993,10,8
8625,64,monthly issuance,1993-11-10,1993,11,10
8628,2,issuance after transaction,1996-10-15,1996,10,15
8639,46,monthly issuance,1997-08-22,1997,8,22
8645,60,monthly issuance,1997-06-23,1997,6,23
8680,17,monthly issuance,1996-02-12,1996,2,12
8688,66,monthly issuance,1996-11-22,1996,11,22
8713,53,monthly issuance,1997-05-18,1997,5,18
8742,70,monthly issuance,1997-01-28,1997,1,28
8759,1,monthly issuance,1993-09-18,1993,9,18
8772,1,monthly issuance,1996-05-16,1996,5,16
8776,64,monthly issuance,1994-08-24,1994,8,24
8784,1,monthly issuance,1996-10-16,1996,10,16
8856,15,monthly issuance,1994-12-18,1994,12,18
8896,28,issuance after transaction,1996-05-02,1996,5,2
8899,1,weekly issuance,1994-09-05,1994,9,5
8919,62,monthly issuance,1997-07-03,1997,7,3
8926,1,monthly issuance,1997-03-21,1997,3,21
8931,63,weekly issuance,1996-01-01,1996,1,1
8934,51,monthly issuance,1993-06-06,1993,6,6
8957,1,monthly issuance,1993-11-13,1993,11,13
8972,70,monthly issuance,1996-05-21,1996,5,21
8982,64,monthly issuance,1993-09-25,1993,9,25
8998,61,monthly issuance,1995-05-24,1995,5,24
9006,40,weekly issuance,1994-09-02,1994,9,2
9017,70,monthly issuance,1995-11-22,1995,11,22
9024,1,monthly issuance,1996-01-05,1996,1,5
9030,72,monthly issuance,1995-01-21,1995,1,21
9031,47,monthly issuance,1997-01-15,1997,1,15
9034,1,monthly issuance,1993-06-28,1993,6,28
9037,1,monthly issuance,1996-10-22,1996,10,22
9041,1,monthly issuance,1993-08-03,1993,8,3
9051,5,weekly issuance,1996-01-17,1996,1,17
9052,43,issuance after transaction,1995-08-30,1995,8,30
9093,47,monthly issuance,1993-06-16,1993,6,16
9104,10,monthly issuance,1994-01-21,1994,1,21
9138,26,monthly issuance,1996-07-18,1996,7,18
9140,32,monthly issuance,1997-08-18,1997,8,18
9153,9,monthly issuance,1996-12-12,1996,12,12
9156,18,monthly issuance,1997-09-14,1997,9,14
9159,64,monthly issuance,1996-08-02,1996,8,2
9167,56,monthly issuance,1997-04-02,1997,4,2
9179,28,monthly issuance,1997-01-21,1997,1,21
9188,45,monthly issuance,1993-02-08,1993,2,8
9192,1,monthly issuance,1994-08-16,1994,8,16
9199,72,monthly issuance,1996-05-15,1996,5,15
9201,69,monthly issuance,1996-10-28,1996,10,28
9203,70,monthly issuance,1993-02-27,1993,2,27
9208,29,monthly issuance,1997-05-24,1997,5,24
9225,11,monthly issuance,1996-01-01,1996,1,1
9227,51,monthly issuance,1997-11-04,1997,11,4
9235,37,monthly issuance,1995-06-24,1995,6,24
9236,11,monthly issuance,1993-08-18,1993,8,18
9241,74,monthly issuance,1996-09-25,1996,9,25
9242,57,monthly issuance,1996-03-15,1996,3,15
9263,68,monthly issuance,1996-06-04,1996,6,4
9265,1,monthly issuance,1993-02-04,1993,2,4
9307,68,monthly issuance,1993-01-24,1993,1,24
9333,36,monthly issuance,1996-11-08,1996,11,8
9337,30,monthly issuance,1993-09-13,1993,9,13
9353,59,monthly issuance,1995-11-03,1995,11,3
9377,1,monthly issuance,1995-09-17,1995,9,17
9403,1,weekly issuance,1993-03-27,1993,3,27
9422,70,monthly issuance,1996-03-06,1996,3,6
9424,54,monthly issuance,1996-12-30,1996,12,30
9433,59,monthly issuance,1997-08-14,1997,8,14
9455,73,monthly issuance,1996-11-03,1996,11,3
