disp_id,client_id,account_id,type,district_id,sex,age,age_category,no. of inhabitants,ratio of urban inhabitants,average salary,crime_increase,unemployment_increase,crime_avg,unemployment_avg
7864,7864,6512,OWNER,34,m,64,25-50,125236,87.70,9675,-1.06,1.25,41.97,7.05
7914,7914,6555,OWNER,38,f,33,25-40,85852,59.80,8965,1.97,1.15,31.89,7.66
7959,7959,6592,OWNER,1,f,21,18-25,1204953,100.00,12541,11.15,0.14,76.68,0.36
7970,7970,6602,OWNER,74,m,32,25-40,323870,100.00,10673,-1.34,0.69,57.32,5.10
7980,7980,6609,OWNER,16,m,23,18-25,93931,56.90,8427,0.42,0.42,20.16,1.33
8013,8013,6636,OWNER,43,m,57,25-50,161854,76.30,9425,-1.20,0.78,24.64,2.11
8030,8030,6649,OWNER,1,m,32,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
8064,8064,6678,OWNER,54,f,33,25-40,387570,100.00,9897,-0.06,0.36,48.27,1.78
8074,8074,6686,OWNER,61,m,41,40-50,117897,53.80,8814,-0.45,0.98,17.69,5.25
8076,8076,6688,OWNER,16,f,49,40-50,93931,56.90,8427,0.42,0.42,20.16,1.33
8089,8089,6699,OWNER,35,m,34,25-40,88768,80.50,8867,2.66,0.19,39.45,1.11
8091,8091,6701,OWNER,5,m,28,25-40,95616,51.40,9307,4.43,0.58,29.58,4.14
8096,8096,6706,OWNER,38,f,20,18-25,85852,59.80,8965,1.97,1.15,31.89,7.66
8105,8105,6715,OWNER,72,m,36,25-40,226122,62.60,8994,-2.05,0.99,41.75,4.29
8130,8130,6738,OWNER,62,f,23,18-25,145688,40.70,8544,1.28,0.57,19.30,1.58
8200,8200,6792,OWNER,1,f,55,25-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
8217,8217,6806,OWNER,69,m,21,18-25,42821,48.40,8173,0.00,0.00,31.71,7.01
8276,8276,6856,OWNER,43,f,20,18-25,161854,76.30,9425,-1.20,0.78,24.64,2.11
8287,8287,6866,OWNER,14,m,63,25-50,177686,74.80,10045,-1.74,0.29,36.30,1.56
8295,8295,6872,OWNER,15,f,48,40-50,58796,51.90,9045,0.58,0.47,31.67,3.37
8327,8327,6897,OWNER,48,f,54,25-50,78955,59.00,9060,0.79,0.66,21.35,2.11
8333,8333,6902,OWNER,60,m,33,25-40,110643,51.90,8441,3.37,1.03,18.67,3.97
8342,8342,6910,OWNER,76,m,20,18-25,127369,51.20,8369,-7.29,1.15,25.69,5.30
8356,8356,6922,OWNER,3,m,30,25-40,75232,41.70,8980,-0.15,0.26,37.46,2.08
8359,8359,6924,OWNER,74,m,20,18-25,323870,100.00,10673,-1.34,0.69,57.32,5.10
8362,8362,6927,OWNER,74,f,24,18-25,323870,100.00,10673,-1.34,0.69,57.32,5.10
8366,8366,6930,OWNER,41,f,39,25-40,118650,85.60,9832,-8.21,1.16,50.21,3.90
8392,8392,6950,OWNER,36,f,33,25-40,159617,85.20,9198,2.11,0.95,37.36,3.81
8393,8393,6950,DISPONENT,36,m,33,25-40,159617,85.20,9198,2.11,0.95,37.36,3.81
8432,8432,6985,OWNER,38,f,31,25-40,85852,59.80,8965,1.97,1.15,31.89,7.66
8433,8433,6985,DISPONENT,38,m,38,25-40,85852,59.80,8965,1.97,1.15,31.89,7.66
8463,8463,7011,OWNER,75,m,52,25-50,138032,64.60,8819,3.20,0.28,31.04,5.52
8489,8489,7033,OWNER,75,f,47,40-50,138032,64.60,8819,3.20,0.28,31.04,5.52
8502,8502,7045,OWNER,51,m,56,25-50,121947,70.50,8541,2.81,0.46,30.07,2.74
8506,8506,7049,OWNER,69,f,20,18-25,42821,48.40,8173,0.00,0.00,31.71,7.01
8510,8510,7052,OWNER,55,m,52,25-50,157042,33.90,8743,1.50,0.55,24.05,2.16
8548,8548,7082,OWNER,57,f,54,25-50,161954,48.00,8720,-0.48,0.77,22.78,4.12
8568,8568,7099,OWNER,1,f,28,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
8571,8571,7101,OWNER,54,m,64,25-50,387570,100.00,9897,-0.06,0.36,48.27,1.78
8598,8598,7123,OWNER,46,f,42,40-50,112709,73.50,8369,-2.09,0.52,24.27,2.05
8610,8610,7133,OWNER,55,f,51,25-50,157042,33.90,8743,1.50,0.55,24.05,2.16
8611,8611,7133,DISPONENT,55,m,51,25-50,157042,33.90,8743,1.50,0.55,24.05,2.16
8615,8615,7136,OWNER,12,f,60,25-50,107870,58.00,8754,0.59,0.48,35.56,4.07
8636,8636,7156,OWNER,71,f,58,25-50,161227,69.70,8678,-2.39,-0.36,29.69,5.75
8661,8661,7176,OWNER,1,f,45,40-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
8666,8666,7180,OWNER,7,f,28,25-40,94725,63.40,9920,5.88,0.61,48.22,2.56
8667,8667,7181,OWNER,77,f,32,25-40,148545,53.50,8909,0.88,1.55,23.73,4.79
8670,8670,7184,OWNER,5,f,56,25-50,95616,51.40,9307,4.43,0.58,29.58,4.14
8677,8677,7190,OWNER,49,m,44,40-50,75685,60.80,8208,6.12,0.37,24.99,2.07
8678,8678,7190,DISPONENT,49,f,37,25-40,75685,60.80,8208,6.12,0.37,24.99,2.07
8692,8692,7203,OWNER,71,f,46,40-50,161227,69.70,8678,-2.39,-0.36,29.69,5.75
8726,8726,7231,OWNER,10,m,46,40-50,92084,46.70,10124,5.49,-0.02,44.12,0.55
8737,8737,7240,OWNER,17,f,51,25-50,74062,61.40,8114,2.40,0.24,14.74,2.50
8738,8738,7240,DISPONENT,17,m,51,25-50,74062,61.40,8114,2.40,0.24,14.74,2.50
8764,8764,7262,OWNER,70,f,59,25-50,285387,89.90,10177,0.81,1.12,35.02,7.19
8777,8777,7274,OWNER,11,f,46,40-50,75637,36.50,9622,0.71,0.14,46.30,0.52
8865,9173,7401,OWNER,1,m,54,25-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
8866,9174,7401,DISPONENT,1,f,59,25-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
8888,9196,7418,OWNER,21,f,60,25-50,103347,67.00,9104,0.53,0.56,22.51,1.79
8894,9202,7424,OWNER,68,m,37,25-40,228848,57.20,9893,1.15,0.63,25.15,4.40
8909,9217,7437,OWNER,19,f,59,25-50,51428,52.70,8402,1.94,0.85,20.40,3.55
8918,9226,7445,OWNER,64,f,60,25-50,197099,74.70,9624,-1.11,0.71,22.19,1.96
8923,9231,7449,OWNER,29,f,27,25-40,45714,55.60,8843,1.53,0.78,18.66,3.21
8928,9236,7454,OWNER,31,f,43,40-50,51313,59.20,8930,2.42,0.68,27.09,3.86
8942,9250,7465,OWNER,1,m,36,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
8965,9273,7485,OWNER,39,f,44,40-50,119895,89.90,10446,-1.70,2.06,40.41,8.37
8966,9274,7485,DISPONENT,39,m,41,40-50,119895,89.90,10446,-1.70,2.06,40.41,8.37
8968,9276,7487,OWNER,4,m,53,25-50,149893,67.40,9753,4.32,0.41,37.15,4.84
9005,9313,7520,OWNER,9,f,39,25-40,81344,55.30,8899,-6.15,0.58,33.65,3.68
9008,9316,7523,OWNER,63,f,41,40-50,86513,50.50,8288,-1.18,0.73,17.47,4.15
9032,9340,7542,OWNER,54,m,32,25-40,387570,100.00,9897,-0.06,0.36,48.27,1.78
9038,9346,7546,OWNER,43,m,27,25-40,161854,76.30,9425,-1.20,0.78,24.64,2.11
9054,9362,7559,OWNER,56,f,26,25-40,124605,46.00,8772,2.44,0.29,24.12,4.84
9058,9366,7562,OWNER,72,m,24,18-25,226122,62.60,8994,-2.05,0.99,41.75,4.29
9062,9370,7565,OWNER,59,m,24,18-25,108871,62.10,8444,-2.66,0.23,22.50,3.36
9095,9403,7594,OWNER,16,m,25,18-25,93931,56.90,8427,0.42,0.42,20.16,1.33
9109,9417,7606,OWNER,21,m,50,40-50,103347,67.00,9104,0.53,0.56,22.51,1.79
9110,9418,7607,OWNER,1,m,49,40-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
9111,9419,7607,DISPONENT,1,f,49,40-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
9119,9427,7614,OWNER,62,f,29,25-40,145688,40.70,8544,1.28,0.57,19.30,1.58
9120,9428,7614,DISPONENT,62,m,34,25-40,145688,40.70,8544,1.28,0.57,19.30,1.58
9125,9433,7618,OWNER,72,f,54,25-50,226122,62.60,8994,-2.05,0.99,41.75,4.29
9142,9450,7632,OWNER,68,f,56,25-50,228848,57.20,9893,1.15,0.63,25.15,4.40
9143,9451,7632,DISPONENT,68,m,57,25-50,228848,57.20,9893,1.15,0.63,25.15,4.40
9148,9456,7636,OWNER,40,f,58,25-50,128118,85.30,9317,-0.60,0.58,53.94,6.78
9149,9457,7637,OWNER,46,m,21,18-25,112709,73.50,8369,-2.09,0.52,24.27,2.05
9150,9458,7637,DISPONENT,46,f,26,25-40,112709,73.50,8369,-2.09,0.52,24.27,2.05
9197,9505,7674,OWNER,1,m,41,40-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
9238,9546,7713,OWNER,50,f,44,40-50,102609,52.00,8187,0.11,0.62,20.74,5.14
9247,9555,7721,OWNER,13,f,52,25-50,53921,41.30,8598,5.16,0.49,32.20,3.01
9261,9569,7733,OWNER,19,f,49,40-50,51428,52.70,8402,1.94,0.85,20.40,3.55
9274,9582,7745,OWNER,2,f,57,25-50,88884,46.70,8507,5.79,0.18,27.19,1.76
9285,9593,7753,OWNER,74,f,31,25-40,323870,100.00,10673,-1.34,0.69,57.32,5.10
9298,9606,7765,OWNER,52,m,50,40-50,139012,61.90,8363,1.69,0.97,19.29,3.00
9303,9611,7769,OWNER,23,m,41,40-50,87419,85.50,8624,3.65,0.87,34.76,2.23
9308,9616,7774,OWNER,74,m,37,25-40,323870,100.00,10673,-1.34,0.69,57.32,5.10
9333,9641,7795,OWNER,64,m,54,25-50,197099,74.70,9624,-1.11,0.71,22.19,1.96
9334,9642,7795,DISPONENT,64,f,62,25-50,197099,74.70,9624,-1.11,0.71,22.19,1.96
9355,9663,7815,OWNER,19,m,54,25-50,51428,52.70,8402,1.94,0.85,20.40,3.55
9356,9664,7815,DISPONENT,19,f,55,25-50,51428,52.70,8402,1.94,0.85,20.40,3.55
9362,9670,7819,OWNER,38,m,51,25-50,85852,59.80,8965,1.97,1.15,31.89,7.66
9367,9675,7824,OWNER,60,f,29,25-40,110643,51.90,8441,3.37,1.03,18.67,3.97
9372,9680,7828,OWNER,36,m,22,18-25,159617,85.20,9198,2.11,0.95,37.36,3.81
9394,9702,7844,OWNER,33,f,48,40-50,133777,84.70,8705,1.56,1.86,35.54,6.68
9407,9715,7857,OWNER,35,f,22,18-25,88768,80.50,8867,2.66,0.19,39.45,1.11
9409,9717,7859,OWNER,52,f,47,40-50,139012,61.90,8363,1.69,0.97,19.29,3.00
9410,9718,7859,DISPONENT,52,m,40,25-40,139012,61.90,8363,1.69,0.97,19.29,3.00
9413,9721,7861,OWNER,34,m,45,40-50,125236,87.70,9675,-1.06,1.25,41.97,7.05
9447,9755,7890,OWNER,23,f,48,40-50,87419,85.50,8624,3.65,0.87,34.76,2.23
9452,9760,7894,OWNER,27,m,30,25-40,67298,43.80,8561,1.46,0.64,16.02,0.97
9467,9775,7907,OWNER,70,m,39,25-40,285387,89.90,10177,0.81,1.12,35.02,7.19
9468,9776,7907,DISPONENT,70,f,38,25-40,285387,89.90,10177,0.81,1.12,35.02,7.19
9490,9798,7926,OWNER,69,f,49,40-50,42821,48.40,8173,0.00,0.00,31.71,7.01
9512,9820,7944,OWNER,59,f,31,25-40,108871,62.10,8444,-2.66,0.23,22.50,3.36
9525,9833,7957,OWNER,51,m,35,25-40,121947,70.50,8541,2.81,0.46,30.07,2.74
9526,9834,7957,DISPONENT,51,f,39,25-40,121947,70.50,8541,2.81,0.46,30.07,2.74
9536,9844,7965,OWNER,55,m,54,25-50,157042,33.90,8743,1.50,0.55,24.05,2.16
9537,9845,7965,DISPONENT,55,f,56,25-50,157042,33.90,8743,1.50,0.55,24.05,2.16
9538,9846,7966,OWNER,54,f,32,25-40,387570,100.00,9897,-0.06,0.36,48.27,1.78
9564,9872,7990,OWNER,9,f,32,25-40,81344,55.30,8899,-6.15,0.58,33.65,3.68
9572,9880,7997,OWNER,10,f,29,25-40,92084,46.70,10124,5.49,-0.02,44.12,0.55
9606,9914,8026,OWNER,36,m,57,25-50,159617,85.20,9198,2.11,0.95,37.36,3.81
9607,9915,8027,OWNER,27,m,32,25-40,67298,43.80,8561,1.46,0.64,16.02,0.97
9621,9929,8038,OWNER,47,f,32,25-40,162580,72.80,9538,-4.11,0.30,35.33,1.66
9622,9930,8039,OWNER,9,m,27,25-40,81344,55.30,8899,-6.15,0.58,33.65,3.68
9625,9933,8041,OWNER,74,m,58,25-50,323870,100.00,10673,-1.34,0.69,57.32,5.10
9637,9945,8051,OWNER,31,f,31,25-40,51313,59.20,8930,2.42,0.68,27.09,3.86
9638,9946,8051,DISPONENT,31,m,39,25-40,51313,59.20,8930,2.42,0.68,27.09,3.86
9665,9973,8073,OWNER,24,f,54,25-50,122603,80.00,8991,0.61,0.62,42.70,1.70
9679,9987,8085,OWNER,73,f,49,40-50,182027,56.40,8746,0.43,0.41,24.14,3.54
9687,9995,8092,OWNER,54,m,41,40-50,387570,100.00,9897,-0.06,0.36,48.27,1.78
9689,9997,8094,OWNER,67,m,37,25-40,106054,63.10,8110,-1.56,0.78,29.81,6.16
9715,10023,8114,OWNER,59,f,26,25-40,108871,62.10,8444,-2.66,0.23,22.50,3.36
9732,10040,8127,OWNER,37,f,31,25-40,114006,62.30,9065,0.17,0.93,36.46,4.92
9733,10041,8127,DISPONENT,37,m,31,25-40,114006,62.30,9065,0.17,0.93,36.46,4.92
9735,10043,8129,OWNER,45,m,34,25-40,77917,53.50,8390,0.54,0.61,26.96,2.58
9738,10046,8132,OWNER,5,f,53,25-50,95616,51.40,9307,4.43,0.58,29.58,4.14
9758,10066,8149,OWNER,64,f,36,25-40,197099,74.70,9624,-1.11,0.71,22.19,1.96
9762,10070,8153,OWNER,9,m,25,18-25,81344,55.30,8899,-6.15,0.58,33.65,3.68
9767,10075,8158,OWNER,48,m,35,25-40,78955,59.00,9060,0.79,0.66,21.35,2.11
9768,10076,8159,OWNER,26,f,30,25-40,170449,100.00,10787,1.29,0.45,36.09,2.87
9769,10077,8159,DISPONENT,26,m,26,25-40,170449,100.00,10787,1.29,0.45,36.09,2.87
9782,10090,8169,OWNER,29,f,19,18-25,45714,55.60,8843,1.53,0.78,18.66,3.21
9787,10095,8173,OWNER,1,f,23,18-25,1204953,100.00,12541,11.15,0.14,76.68,0.36
9788,10096,8173,DISPONENT,1,m,21,18-25,1204953,100.00,12541,11.15,0.14,76.68,0.36
9837,10145,8212,OWNER,4,f,34,25-40,149893,67.40,9753,4.32,0.41,37.15,4.84
9851,10159,8225,OWNER,50,m,61,25-50,102609,52.00,8187,0.11,0.62,20.74,5.14
9890,10198,8260,OWNER,31,m,23,18-25,51313,59.20,8930,2.42,0.68,27.09,3.86
9891,10199,8260,DISPONENT,31,f,20,18-25,51313,59.20,8930,2.42,0.68,27.09,3.86
9892,10200,8261,OWNER,13,f,19,18-25,53921,41.30,8598,5.16,0.49,32.20,3.01
9893,10201,8261,DISPONENT,13,m,14,-18,53921,41.30,8598,5.16,0.49,32.20,3.01
9901,10209,8268,OWNER,59,m,24,18-25,108871,62.10,8444,-2.66,0.23,22.50,3.36
9961,10269,8316,OWNER,70,f,59,25-50,285387,89.90,10177,0.81,1.12,35.02,7.19
9965,10273,8320,OWNER,51,f,41,40-50,121947,70.50,8541,2.81,0.46,30.07,2.74
9966,10274,8320,DISPONENT,51,m,43,40-50,121947,70.50,8541,2.81,0.46,30.07,2.74
9967,10275,8321,OWNER,77,f,29,25-40,148545,53.50,8909,0.88,1.55,23.73,4.79
9968,10276,8321,DISPONENT,77,m,23,18-25,148545,53.50,8909,0.88,1.55,23.73,4.79
9974,10282,8327,OWNER,1,m,20,18-25,1204953,100.00,12541,11.15,0.14,76.68,0.36
9979,10287,8330,OWNER,48,f,37,25-40,78955,59.00,9060,0.79,0.66,21.35,2.11
9980,10288,8330,DISPONENT,48,m,40,25-40,78955,59.00,9060,0.79,0.66,21.35,2.11
9995,10303,8341,OWNER,64,m,37,25-40,197099,74.70,9624,-1.11,0.71,22.19,1.96
10042,10350,8377,OWNER,29,f,38,25-40,45714,55.60,8843,1.53,0.78,18.66,3.21
10043,10351,8377,DISPONENT,29,m,41,40-50,45714,55.60,8843,1.53,0.78,18.66,3.21
10047,10355,8381,OWNER,14,f,23,18-25,177686,74.80,10045,-1.74,0.29,36.30,1.56
10074,10382,8405,OWNER,20,f,34,25-40,70646,58.40,8547,-0.30,0.99,21.98,3.15
10081,10389,8411,OWNER,20,f,56,25-50,70646,58.40,8547,-0.30,0.99,21.98,3.15
10151,10459,8475,OWNER,17,f,35,25-40,74062,61.40,8114,2.40,0.24,14.74,2.50
10167,10475,8489,OWNER,51,f,51,25-50,121947,70.50,8541,2.81,0.46,30.07,2.74
10168,10476,8489,DISPONENT,51,m,49,40-50,121947,70.50,8541,2.81,0.46,30.07,2.74
10171,10479,8492,OWNER,2,f,44,40-50,88884,46.70,8507,5.79,0.18,27.19,1.76
10184,10492,8505,OWNER,70,m,62,25-50,285387,89.90,10177,0.81,1.12,35.02,7.19
10202,10510,8519,OWNER,23,f,54,25-50,87419,85.50,8624,3.65,0.87,34.76,2.23
10203,10511,8519,DISPONENT,23,m,49,40-50,87419,85.50,8624,3.65,0.87,34.76,2.23
10209,10517,8523,OWNER,54,f,19,18-25,387570,100.00,9897,-0.06,0.36,48.27,1.78
10220,10528,8533,OWNER,47,f,47,40-50,162580,72.80,9538,-4.11,0.30,35.33,1.66
10235,10543,8547,OWNER,14,f,54,25-50,177686,74.80,10045,-1.74,0.29,36.30,1.56
10247,10555,8558,OWNER,1,m,64,25-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
10255,10563,8564,OWNER,68,m,50,40-50,228848,57.20,9893,1.15,0.63,25.15,4.40
10256,10564,8564,DISPONENT,68,f,45,40-50,228848,57.20,9893,1.15,0.63,25.15,4.40
10258,10566,8566,OWNER,74,f,57,25-50,323870,100.00,10673,-1.34,0.69,57.32,5.10
10328,10636,8625,OWNER,64,m,28,25-40,197099,74.70,9624,-1.11,0.71,22.19,1.96
10331,10639,8628,OWNER,2,m,45,40-50,88884,46.70,8507,5.79,0.18,27.19,1.76
10346,10654,8639,OWNER,46,f,37,25-40,112709,73.50,8369,-2.09,0.52,24.27,2.05
10354,10662,8645,OWNER,60,f,50,40-50,110643,51.90,8441,3.37,1.03,18.67,3.97
10394,10702,8680,OWNER,17,m,61,25-50,74062,61.40,8114,2.40,0.24,14.74,2.50
10395,10703,8680,DISPONENT,17,f,56,25-50,74062,61.40,8114,2.40,0.24,14.74,2.50
10406,10714,8688,OWNER,66,f,53,25-50,125832,48.30,8512,-1.14,0.61,17.28,3.81
10438,10746,8713,OWNER,53,m,28,25-40,107911,50.90,8240,0.49,1.03,17.39,3.04
10469,10777,8742,OWNER,70,f,19,18-25,285387,89.90,10177,0.81,1.12,35.02,7.19
10470,10778,8742,DISPONENT,70,m,23,18-25,285387,89.90,10177,0.81,1.12,35.02,7.19
10490,10798,8759,OWNER,1,f,19,18-25,1204953,100.00,12541,11.15,0.14,76.68,0.36
10505,10813,8772,OWNER,1,f,20,18-25,1204953,100.00,12541,11.15,0.14,76.68,0.36
10510,10818,8776,OWNER,64,m,27,25-40,197099,74.70,9624,-1.11,0.71,22.19,1.96
10520,10828,8784,OWNER,1,f,42,40-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
10604,10912,8856,OWNER,15,m,36,25-40,58796,51.90,9045,0.58,0.47,31.67,3.37
10652,10960,8896,OWNER,28,m,57,25-50,72541,36.90,8594,-0.76,0.39,21.40,1.81
10655,10963,8899,OWNER,1,m,55,25-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
10679,10987,8919,OWNER,62,f,38,25-40,145688,40.70,8544,1.28,0.57,19.30,1.58
10680,10988,8919,DISPONENT,62,m,35,25-40,145688,40.70,8544,1.28,0.57,19.30,1.58
10689,10997,8926,OWNER,1,f,27,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
10690,10998,8926,DISPONENT,1,m,32,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
10696,11004,8931,OWNER,63,m,52,25-50,86513,50.50,8288,-1.18,0.73,17.47,4.15
10700,11008,8934,OWNER,51,f,30,25-40,121947,70.50,8541,2.81,0.46,30.07,2.74
10726,11034,8957,OWNER,1,m,27,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
10742,11050,8972,OWNER,70,f,42,40-50,285387,89.90,10177,0.81,1.12,35.02,7.19
10755,11063,8982,OWNER,64,f,44,40-50,197099,74.70,9624,-1.11,0.71,22.19,1.96
10756,11064,8982,DISPONENT,64,m,46,40-50,197099,74.70,9624,-1.11,0.71,22.19,1.96
10775,11083,8998,OWNER,61,m,46,40-50,117897,53.80,8814,-0.45,0.98,17.69,5.25
10785,11093,9006,OWNER,40,m,40,25-40,128118,85.30,9317,-0.60,0.58,53.94,6.78
10797,11105,9017,OWNER,70,f,42,40-50,285387,89.90,10177,0.81,1.12,35.02,7.19
10806,11114,9024,OWNER,1,m,47,40-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
10813,11121,9030,OWNER,72,f,28,25-40,226122,62.60,8994,-2.05,0.99,41.75,4.29
10814,11122,9030,DISPONENT,72,m,20,18-25,226122,62.60,8994,-2.05,0.99,41.75,4.29
10815,11123,9031,OWNER,47,m,51,25-50,162580,72.80,9538,-4.11,0.30,35.33,1.66
10818,11126,9034,OWNER,1,f,34,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
10822,11130,9037,OWNER,1,f,38,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
10823,11131,9037,DISPONENT,1,m,42,40-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
10828,11136,9041,OWNER,3,f,55,25-50,75232,41.70,8980,-0.15,0.26,37.46,2.08
10839,11147,9051,OWNER,5,f,27,25-40,95616,51.40,9307,4.43,0.58,29.58,4.14
10841,11149,9052,OWNER,43,m,34,25-40,161854,76.30,9425,-1.20,0.78,24.64,2.11
10887,11195,9093,OWNER,58,m,46,40-50,109164,63.60,8757,2.37,0.57,21.45,3.67
10900,11208,9104,OWNER,10,f,42,40-50,92084,46.70,10124,5.49,-0.02,44.12,0.55
10942,11250,9138,OWNER,26,f,53,25-50,170449,100.00,10787,1.29,0.45,36.09,2.87
10944,11252,9140,OWNER,32,f,34,25-40,105058,81.00,9272,1.57,0.42,42.10,3.01
10958,11266,9153,OWNER,9,m,61,25-50,81344,55.30,8899,-6.15,0.58,33.65,3.68
10959,11267,9153,DISPONENT,9,f,63,25-50,81344,55.30,8899,-6.15,0.58,33.65,3.68
10963,11271,9156,OWNER,18,m,62,25-50,70699,65.30,8968,2.40,0.52,25.81,3.09
10966,11274,9159,OWNER,64,m,30,25-40,197099,74.70,9624,-1.11,0.71,22.19,1.96
10967,11275,9159,DISPONENT,64,f,36,25-40,197099,74.70,9624,-1.11,0.71,22.19,1.96
10978,11286,9167,OWNER,56,f,59,25-50,124605,46.00,8772,2.44,0.29,24.12,4.84
10996,11304,9179,OWNER,28,f,39,25-40,72541,36.90,8594,-0.76,0.39,21.40,1.81
11006,11314,9188,OWNER,45,m,63,25-50,77917,53.50,8390,0.54,0.61,26.96,2.58
11011,11319,9192,OWNER,1,f,57,25-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
11019,11327,9199,OWNER,72,m,52,25-50,226122,62.60,8994,-2.05,0.99,41.75,4.29
11021,11329,9201,OWNER,69,f,38,25-40,42821,48.40,8173,0.00,0.00,31.71,7.01
11023,11331,9203,OWNER,70,f,55,25-50,285387,89.90,10177,0.81,1.12,35.02,7.19
11029,11337,9208,OWNER,29,m,30,25-40,45714,55.60,8843,1.53,0.78,18.66,3.21
11051,11359,9225,OWNER,11,m,27,25-40,75637,36.50,9622,0.71,0.14,46.30,0.52
11052,11360,9225,DISPONENT,11,f,27,25-40,75637,36.50,9622,0.71,0.14,46.30,0.52
11054,11362,9227,OWNER,51,f,33,25-40,121947,70.50,8541,2.81,0.46,30.07,2.74
11063,11371,9235,OWNER,37,f,58,25-50,114006,62.30,9065,0.17,0.93,36.46,4.92
11064,11372,9236,OWNER,11,m,38,25-40,75637,36.50,9622,0.71,0.14,46.30,0.52
11071,11379,9241,OWNER,74,m,47,40-50,323870,100.00,10673,-1.34,0.69,57.32,5.10
11072,11380,9241,DISPONENT,74,f,48,40-50,323870,100.00,10673,-1.34,0.69,57.32,5.10
11073,11381,9242,OWNER,57,f,20,18-25,161954,48.00,8720,-0.48,0.77,22.78,4.12
11097,11405,9263,OWNER,68,f,35,25-40,228848,57.20,9893,1.15,0.63,25.15,4.40
11098,11406,9263,DISPONENT,68,m,29,25-40,228848,57.20,9893,1.15,0.63,25.15,4.40
11101,11409,9265,OWNER,32,f,19,18-25,105058,81.00,9272,1.57,0.42,42.10,3.01
11153,11461,9307,OWNER,70,m,25,18-25,285387,89.90,10177,0.81,1.12,35.02,7.19
11183,11491,9333,OWNER,36,f,41,40-50,159617,85.20,9198,2.11,0.95,37.36,3.81
11189,11497,9337,OWNER,11,f,40,25-40,75637,36.50,9622,0.71,0.14,46.30,0.52
11208,11516,9353,OWNER,59,m,61,25-50,108871,62.10,8444,-2.66,0.23,22.50,3.36
11209,11517,9353,DISPONENT,59,f,59,25-50,108871,62.10,8444,-2.66,0.23,22.50,3.36
11237,11545,9377,OWNER,1,f,33,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
11266,11574,9403,OWNER,1,f,55,25-50,1204953,100.00,12541,11.15,0.14,76.68,0.36
11288,11596,9422,OWNER,70,f,59,25-50,285387,89.90,10177,0.81,1.12,35.02,7.19
11290,11598,9424,OWNER,54,f,22,18-25,387570,100.00,9897,-0.06,0.36,48.27,1.78
11301,11609,9433,OWNER,59,m,42,40-50,108871,62.10,8444,-2.66,0.23,22.50,3.36
11329,11637,9455,OWNER,73,m,48,40-50,182027,56.40,8746,0.43,0.41,24.14,3.54
11330,11638,9455,DISPONENT,73,f,45,40-50,182027,56.40,8746,0.43,0.41,24.14,3.54
11354,11662,9472,OWNER,76,m,27,25-40,127369,51.20,8369,-7.29,1.15,25.69,5.30
11368,11676,9484,OWNER,5,f,56,25-50,95616,51.40,9307,4.43,0.58,29.58,4.14
11375,11683,9491,OWNER,7,m,19,18-25,94725,63.40,9920,5.88,0.61,48.22,2.56
11377,11685,9493,OWNER,64,f,34,25-40,197099,74.70,9624,-1.11,0.71,22.19,1.96
11378,11686,9494,OWNER,21,f,51,25-50,103347,67.00,9104,0.53,0.56,22.51,1.79
11379,11687,9494,DISPONENT,21,m,54,25-50,103347,67.00,9104,0.53,0.56,22.51,1.79
11393,11701,9504,OWNER,9,m,50,40-50,81344,55.30,8899,-6.15,0.58,33.65,3.68
11401,11709,9510,OWNER,1,m,38,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
11402,11710,9510,DISPONENT,1,f,32,25-40,1204953,100.00,12541,11.15,0.14,76.68,0.36
11405,11713,9513,OWNER,59,f,48,40-50,108871,62.10,8444,-2.66,0.23,22.50,3.36
11406,11714,9513,DISPONENT,59,m,54,25-50,108871,62.10,8444,-2.66,0.23,22.50,3.36
11424,11732,9528,OWNER,19,f,42,40-50,51428,52.70,8402,1.94,0.85,20.40,3.55
11446,11754,9548,OWNER,62,m,33,25-40,145688,40.70,8544,1.28,0.57,19.30,1.58
11447,11755,9549,OWNER,4,f,54,25-50,149893,67.40,9753,4.32,0.41,37.15,4.84
